Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bleaching (product.metafields.stanley_stella.bleaching),Category (product.metafields.stanley_stella.category),Categorycode (product.metafields.stanley_stella.categorycode),Cleaning (product.metafields.stanley_stella.cleaning),Countryoforigin (product.metafields.stanley_stella.countryoforigin),Drying (product.metafields.stanley_stella.drying),Fit (product.metafields.stanley_stella.fit),Gauge (product.metafields.stanley_stella.gauge),Gender (product.metafields.stanley_stella.gender),Ironing (product.metafields.stanley_stella.ironing),Languagecode (product.metafields.stanley_stella.languagecode),Longdescription (product.metafields.stanley_stella.longdescription),Longnote (product.metafields.stanley_stella.longnote),Neckline (product.metafields.stanley_stella.neckline),Piecesperbox (product.metafields.stanley_stella.piecesperbox),Piecesperpolybag (product.metafields.stanley_stella.piecesperpolybag),Productlifecycle (product.metafields.stanley_stella.productlifecycle),Product Grouping Option 1 (product.metafields.stanley_stella.product_grouping_option_1),Product Grouping Option 1 Value (product.metafields.stanley_stella.product_grouping_option_1_value),Shortnote (product.metafields.stanley_stella.shortnote),Sleeve (product.metafields.stanley_stella.sleeve),Stylecode (product.metafields.stanley_stella.stylecode),Stylenotice (product.metafields.stanley_stella.stylenotice),Stylepublished (product.metafields.stanley_stella.stylepublished),Stylesegment (product.metafields.stanley_stella.stylesegment),Type (product.metafields.stanley_stella.type),Typecode (product.metafields.stanley_stella.typecode),Washing (product.metafields.stanley_stella.washing),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C001.jpg?v=1751953513,49,White - C001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C054.jpg?v=1751953537,50,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C054.jpg?v=1751953562,51,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C054.jpg?v=1751953586,52,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C054.jpg?v=1751953610,53,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C054.jpg?v=1751953635,54,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C054.jpg?v=1751953659,55,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C054.jpg?v=1751953684,56,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C054.jpg?v=1751953708,57,Natural Raw - C054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C715_6a4f909c-fe14-40a3-9c12-234f11eea985.jpg?v=1751953733,58,India Ink Grey - C715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C715.jpg?v=1751953757,59,India Ink Grey - C715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C715.jpg?v=1751953782,60,India Ink Grey - C715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C715.jpg?v=1751953806,61,India Ink Grey - C715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C715.jpg?v=1751953858,62,India Ink Grey - C715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C715_efbf5a08-684d-4281-bd60-523915b1d6a8.jpg?v=1751953882,63,India Ink Grey - C715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C715.jpg?v=1751953907,64,India Ink Grey - C715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C250.jpg?v=1751953931,65,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C250.jpg?v=1751953956,66,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C250.jpg?v=1751953980,67,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C250.jpg?v=1751954005,68,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C250.jpg?v=1751954029,69,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C250.jpg?v=1751954054,70,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C250.jpg?v=1751954078,71,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C250.jpg?v=1751954103,72,Heather Grey - C250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C730.jpg?v=1751954127,73,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C223.jpg?v=1751954152,74,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C223.jpg?v=1751954176,75,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C730.jpg?v=1751954201,76,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C223.jpg?v=1751954225,77,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C730.jpg?v=1751954250,78,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C223.jpg?v=1751954274,79,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C223_73e8bf65-9391-4966-b984-6016fdab2c13.jpg?v=1751954298,80,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C223.jpg?v=1751954323,81,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C730.jpg?v=1751954347,82,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C730.jpg?v=1751954371,83,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C730_63a7e7e8-7658-4953-812b-52a21438fd04.jpg?v=1751954396,84,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C730.jpg?v=1751954421,85,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C223.jpg?v=1751954445,86,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C223.jpg?v=1751954470,87,Khaki - C223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C730.jpg?v=1751954494,88,Heritage Brown - C730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C728.jpg?v=1751954519,89,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C728_40930a66-d94b-415d-bcf2-6521a0646582.jpg?v=1751954543,90,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C728.jpg?v=1751954568,91,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C728.jpg?v=1751954593,92,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C728.jpg?v=1751954617,93,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C728.jpg?v=1751954642,94,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C728.jpg?v=1751954674,95,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C728.jpg?v=1751954700,96,Blue Ice - C728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C727.jpg?v=1751954725,97,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C727.jpg?v=1751954749,98,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C727_1482ff72-17ca-42ee-80de-c41b2d4463fd.jpg?v=1751954774,99,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C727_75d72e21-2e61-4c76-86cf-dca3d52f80ab.jpg?v=1751954799,100,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C727.jpg?v=1751954824,101,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C727.jpg?v=1751954847,102,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C727.jpg?v=1751954872,103,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C727.jpg?v=1751954896,104,French Navy - C727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C244.jpg?v=1751954921,105,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C244.jpg?v=1751954945,106,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C244_2a7a3610-90ae-4800-a8a0-1adbc5c7182b.jpg?v=1751954970,107,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C244.jpg?v=1751954995,108,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C244.jpg?v=1751955019,109,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C244.jpg?v=1751955044,110,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C244.jpg?v=1751955069,111,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C244.jpg?v=1751955093,112,Burgundy - C244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breezer-m,Breezer - M,The unisex relaxed mid-light t-shirt,Stanley/Stella,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,T-shirts,Stanley/Stella Importer,true,Size,M,,Color,Lemon Sorbet - C133,,,,,STTU964C1331M,155.0,shopify,528,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C715.jpg?v=1751952074,1,Breezer,false,,,,,,,,,,,,,,No,Tees,TEES,No,BD,Tumble Dry No,Relaxed Fit,'0,Unisex,110°,en_US,"Set-in sleeve
1X1 rib at neck collar
Inside back neck tape in self fabric
Twin needle topstitch at sleeve cuff and hem",false,Round Neck,'50,'5,Permanent,breezer,M,false,Short Sleeve,STTU964,N/A,TRUE,ICONIC MID-LIGHT,T-shirts,T-SHIRT,30°,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C133.jpg?v=1751952415,g,,,active
breezer-m,,,,,,,,,M,,,Violet - C134,,,,,STTU964C1341M,155.0,shopify,510,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C134.jpg?v=1751952367,2,Violet - C134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C134.jpg?v=1751952367,g,,,
breezer-m,,,,,,,,,M,,,Cream - C361,,,,,STTU964C3611M,155.0,shopify,1158,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C134.jpg?v=1751952391,3,Violet - C134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C361.jpg?v=1751952755,g,,,
breezer-m,,,,,,,,,M,,,Stone - C358,,,,,STTU964C3581M,155.0,shopify,615,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C133.jpg?v=1751952415,4,Lemon Sorbet - C133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C358.jpg?v=1751952950,g,,,
breezer-m,,,,,,,,,M,,,Black - C002,,,,,STTU964C0021M,155.0,shopify,14409,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C134.jpg?v=1751952440,5,Violet - C134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C002.jpg?v=1751953146,g,,,
breezer-m,,,,,,,,,M,,,White - C001,,,,,STTU964C0011M,155.0,shopify,10529,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C133.jpg?v=1751952464,6,Lemon Sorbet - C133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C001.jpg?v=1751953341,g,,,
breezer-m,,,,,,,,,M,,,Natural Raw - C054,,,,,STTU964C0541M,155.0,shopify,8648,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C134.jpg?v=1751952488,7,Violet - C134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C054.jpg?v=1751953537,g,,,
breezer-m,,,,,,,,,M,,,India Ink Grey - C715,,,,,STTU964C7151M,155.0,shopify,1202,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C133.jpg?v=1751952512,8,Lemon Sorbet - C133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM0_STTU964_C715.jpg?v=1751952074,g,,,
breezer-m,,,,,,,,,M,,,Heather Grey - C250,,,,,STTU964C2501M,155.0,shopify,1583,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C134.jpg?v=1751952537,9,Violet - C134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C250.jpg?v=1751953931,g,,,
breezer-m,,,,,,,,,M,,,Heritage Brown - C730,,,,,STTU964C7301M,155.0,shopify,559,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM1_STTU964_C133.jpg?v=1751952561,10,Lemon Sorbet - C133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM4_STTU964_C730.jpg?v=1751954127,g,,,
breezer-m,,,,,,,,,M,,,Khaki - C223,,,,,STTU964C2231M,155.0,shopify,592,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM6_STTU964_C133.jpg?v=1751952585,11,Lemon Sorbet - C133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM5_STTU964_C223.jpg?v=1751954152,g,,,
breezer-m,,,,,,,,,M,,,Blue Ice - C728,,,,,STTU964C7281M,155.0,shopify,561,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C133.jpg?v=1751952609,12,Lemon Sorbet - C133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM9_STTU964_C728.jpg?v=1751954519,g,,,
breezer-m,,,,,,,,,M,,,French Navy - C727,,,,,STTU964C7271M,155.0,shopify,3059,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM8_STTU964_C134.jpg?v=1751952634,13,Violet - C134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/2784/1148/files/SFM3_STTU964_C727.jpg?v=1751954725,g,,,
